transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,property_valuation,comparison_date,recency
8661,31,1759,2017-12-12,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02 00:00:00,547.28,Male,52.0,1969-06-02 00:00:00,54.0,Biostatistician IV,Financial Services,High Net Worth,N,No,15.0,096 Anniversary Point,2030.0,NSW,12.0,2017-12-30,18.0
9239,38,2439,2017-12-12,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16 00:00:00,751.02,Female,44.0,1967-10-02 00:00:00,0.0,0,Manufacturing,Affluent Customer,N,No,15.0,75 Westerfield Park,4570.0,QLD,1.0,2017-12-30,18.0
10228,9,3256,2017-12-12,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07 00:00:00,75.13999999999999,Female,76.0,1986-02-06 00:00:00,37.0,Professor,Financial Services,Affluent Customer,N,No,6.0,7798 Westport Trail,4031.0,QLD,9.0,2017-12-30,18.0
10895,92,2488,2017-12-12,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-09-10 00:00:00,155.6500000000001,Female,32.0,1988-11-17 00:00:00,34.0,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0,24649 Kennedy Street,2114.0,NSW,8.0,2017-12-30,18.0
13482,35,3080,2017-12-12,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00,448.67999999999995,Male,87.0,1958-10-06 00:00:00,64.0,Graphic Designer,Financial Services,High Net Worth,N,No,10.0,0680 Veith Court,3939.0,VIC,8.0,2017-12-30,18.0
14396,100,3407,2017-12-12,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1994-09-09 00:00:00,152.54999999999995,Male,53.0,1961-10-08 00:00:00,61.0,Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0,02181 Starling Trail,3015.0,VIC,10.0,2017-12-30,18.0
14822,54,1761,2017-12-12,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1991-01-21 00:00:00,1279.3999999999999,Female,96.0,1974-08-29 00:00:00,48.0,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,2 Portage Avenue,2170.0,NSW,9.0,2017-12-30,18.0
15766,81,2132,2017-12-12,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1993-07-20 00:00:00,502.47,Female,16.0,1985-02-02 00:00:00,38.0,Human Resources Manager,Financial Services,High Net Worth,N,Yes,22.0,7518 Canary Parkway,2145.0,NSW,9.0,2017-12-30,18.0
17693,18,1078,2017-12-12,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12 00:00:00,143.82,Male,69.0,1976-06-05 00:00:00,47.0,Executive Secretary,Manufacturing,Mass Customer,N,No,20.0,356 Petterle Way,2193.0,NSW,9.0,2017-12-30,18.0
18144,52,1414,2017-12-12,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-21 00:00:00,450.77,Female,57.0,1980-02-29 00:00:00,43.0,Help Desk Technician,Retail,Mass Customer,N,Yes,10.0,623 Talisman Way,2763.0,NSW,8.0,2017-12-30,18.0
19155,68,1505,2017-12-12,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2009-04-12 00:00:00,1592.19,Male,90.0,1993-10-21 00:00:00,29.0,Recruiting Manager,Financial Services,Mass Customer,N,No,3.0,30 Bay Hill,2229.0,NSW,12.0,2017-12-30,18.0
19372,8,2501,2017-12-12,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2005-12-07 00:00:00,187.38999999999987,Female,80.0,1971-07-12 00:00:00,52.0,Actuary,Financial Services,Mass Customer,N,Yes,10.0,24 Helena Alley,2566.0,NSW,9.0,2017-12-30,18.0
19587,95,3185,2017-12-12,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10 00:00:00,41.129999999999995,Male,25.0,1956-01-18 00:00:00,67.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,10.0,71 Hayes Circle,2320.0,NSW,7.0,2017-12-30,18.0
910,84,3285,2017-12-11,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2015-08-02 00:00:00,75.48000000000002,Male,51.0,1986-12-30 00:00:00,36.0,Recruiter,Health,Affluent Customer,N,Yes,9.0,2094 Bunting Junction,3059.0,VIC,9.0,2017-12-30,19.0
938,56,1478,2017-12-11,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02 00:00:00,75.75,Male,40.0,1992-12-05 00:00:00,30.0,VP Quality Control,Financial Services,High Net Worth,N,No,9.0,12 Express Pass,2340.0,NSW,2.0,2017-12-30,19.0
1068,96,2215,2017-12-11,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2004-01-16 00:00:00,129.01,Female,50.0,1971-02-20 00:00:00,52.0,Structural Engineer,Financial Services,Mass Customer,N,Yes,18.0,6672 Butternut Avenue,3458.0,VIC,6.0,2017-12-30,19.0
1483,99,2702,2017-12-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-06 00:00:00,456.44999999999993,Female,34.0,1976-11-30 00:00:00,46.0,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,8598 Nova Parkway,2758.0,NSW,9.0,2017-12-30,19.0
2186,0,2955,2017-12-11,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00,25.08999999999999,Male,74.0,1990-03-19 00:00:00,33.0,Community Outreach Specialist,Financial Services,High Net Worth,N,No,13.0,7 Blue Bill Park Lane,2765.0,NSW,9.0,2017-12-30,19.0
4127,43,1957,2017-12-11,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00,502.47,Male,1.0,1977-09-19 00:00:00,45.0,Accountant IV,Property,Affluent Customer,N,No,4.0,00969 Gale Way,3108.0,VIC,10.0,2017-12-30,19.0
4308,17,1719,2017-12-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-07-09 00:00:00,1305.25,Male,71.0,1973-07-04 00:00:00,50.0,Media Manager IV,Financial Services,High Net Worth,N,No,18.0,03 Lillian Street,3071.0,VIC,8.0,2017-12-30,19.0
4673,50,1431,2017-12-11,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2015-10-18 00:00:00,43.97,Male,29.0,1975-05-13 00:00:00,48.0,Sales Associate,Financial Services,Affluent Customer,N,Yes,17.0,42946 Fieldstone Pass,2750.0,NSW,9.0,2017-12-30,19.0
4700,91,2932,2017-12-11,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00,25.08999999999999,Male,4.0,1985-04-18 00:00:00,38.0,Account Representative I,IT,Mass Customer,N,No,17.0,2875 Anhalt Court,4570.0,QLD,3.0,2017-12-30,19.0
4972,21,1601,2017-12-11,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05 00:00:00,690.49,Female,45.0,1993-02-11 00:00:00,30.0,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,1.0,5447 Buell Hill,2567.0,NSW,9.0,2017-12-30,19.0
5001,28,2703,2017-12-11,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2006-11-10 00:00:00,133.7800000000002,Female,37.0,1980-04-12 00:00:00,0.0,0,Manufacturing,Affluent Customer,N,Yes,18.0,4826 Crowley Park,2779.0,NSW,7.0,2017-12-30,19.0
5222,61,2331,2017-12-11,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2012-05-18 00:00:00,14.229999999999997,Female,48.0,1963-04-11 00:00:00,60.0,Database Administrator III,Financial Services,Mass Customer,N,Yes,10.0,94 Twin Pines Trail,2567.0,NSW,8.0,2017-12-30,19.0
5244,0,2546,2017-12-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06 00:00:00,90.09999999999997,Female,45.0,1980-04-10 00:00:00,43.0,Assistant Professor,Manufacturing,High Net Worth,N,No,11.0,688 Kropf Circle,3351.0,VIC,5.0,2017-12-30,19.0
5696,8,3151,2017-12-11,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2003-08-05 00:00:00,187.38999999999987,U,20.0,00:00:00,0.0,Senior Developer,IT,Affluent Customer,N,Yes,0.0,32798 Melby Center,4055.0,QLD,8.0,2017-12-30,19.0
6135,14,2586,2017-12-11,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2010-05-05 00:00:00,152.54999999999995,Male,10.0,1979-09-12 00:00:00,43.0,Tax Accountant,Financial Services,Mass Customer,N,Yes,13.0,9106 Thompson Hill,2032.0,NSW,8.0,2017-12-30,19.0
6906,0,2741,2017-12-11,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00,143.35999999999999,Male,6.0,1999-02-28 00:00:00,24.0,Statistician II,Property,High Net Worth,N,No,4.0,259 Summerview Center,4740.0,QLD,2.0,2017-12-30,19.0
7182,53,1318,2017-12-11,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-01-21 00:00:00,693.76,Female,10.0,1966-08-17 00:00:00,57.0,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0,889 Straubel Way,4055.0,QLD,6.0,2017-12-30,19.0
7893,19,1229,2017-12-11,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2011-05-07 00:00:00,4.8,Male,38.0,2000-01-08 00:00:00,23.0,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0,7929 Grasskamp Trail,2119.0,NSW,11.0,2017-12-30,19.0
8671,40,3295,2017-12-11,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2015-10-18 00:00:00,1295.43,Male,14.0,1964-05-26 00:00:00,59.0,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0,133 Quincy Avenue,3810.0,VIC,4.0,2017-12-30,19.0
8817,43,3056,2017-12-11,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00,502.47,Female,43.0,1968-05-27 00:00:00,55.0,Health Coach II,Entertainment,Mass Customer,N,No,18.0,0264 Birchwood Plaza,3802.0,VIC,8.0,2017-12-30,19.0
9323,30,3300,2017-12-11,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10 00:00:00,299.27,Male,47.0,1961-05-22 00:00:00,62.0,Executive Secretary,Retail,Mass Customer,N,No,14.0,08 Upham Place,2176.0,NSW,9.0,2017-12-30,19.0
9806,69,2400,2017-12-11,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-24 00:00:00,198.22000000000003,Male,73.0,1978-02-28 00:00:00,45.0,Office Assistant III,Property,Mass Customer,N,Yes,22.0,846 Carberry Street,4218.0,QLD,11.0,2017-12-30,19.0
10042,61,1694,2017-12-11,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2005-10-22 00:00:00,14.229999999999997,Male,11.0,1959-10-11 00:00:00,0.0,0,IT,Mass Customer,N,Yes,19.0,41 Dwight Way,3585.0,VIC,1.0,2017-12-30,19.0
10616,9,2466,2017-12-11,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05 00:00:00,133.7800000000002,Male,62.0,1980-10-04 00:00:00,42.0,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16.0,188 Carberry Point,4650.0,QLD,1.0,2017-12-30,19.0
11167,61,2859,2017-12-11,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10 00:00:00,64.50999999999999,Female,98.0,1994-02-04 00:00:00,29.0,Assistant Professor,Argiculture,High Net Worth,N,No,5.0,3519 Schurz Alley,4034.0,QLD,7.0,2017-12-30,19.0
11180,11,2763,2017-12-11,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-11-09 00:00:00,509.97,Female,30.0,1979-03-04 00:00:00,44.0,Actuary,Financial Services,Mass Customer,N,Yes,10.0,5772 Ridgeway Place,3066.0,VIC,10.0,2017-12-30,19.0
11345,97,1506,2017-12-11,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29 00:00:00,50.66,Male,21.0,1958-02-21 00:00:00,0.0,0,Property,Mass Customer,N,No,17.0,6 Canary Plaza,2223.0,NSW,8.0,2017-12-30,19.0
11962,5,1388,2017-12-11,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00,114.93,Male,86.0,1972-08-14 00:00:00,51.0,Internal Auditor,Financial Services,Mass Customer,N,No,7.0,70676 Eggendart Trail,3028.0,VIC,8.0,2017-12-30,19.0
12949,84,1240,2017-12-11,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1999-07-26 00:00:00,75.48000000000002,Female,64.0,1965-05-13 00:00:00,58.0,Sales Associate,Manufacturing,Mass Customer,N,Yes,19.0,92 Waubesa Center,2760.0,NSW,8.0,2017-12-30,19.0
13192,82,1195,2017-12-11,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10 00:00:00,459.46000000000015,Female,0.0,1978-03-22 00:00:00,45.0,VP Marketing,Telecommunications,Mass Customer,N,No,18.0,0 Northport Hill,3043.0,VIC,8.0,2017-12-30,19.0
13354,38,3394,2017-12-11,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16 00:00:00,751.02,Male,39.0,1974-06-26 00:00:00,49.0,Environmental Specialist,Health,Mass Customer,N,No,22.0,06 Northwestern Center,2019.0,NSW,10.0,2017-12-30,19.0
13705,29,2366,2017-12-11,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1999-07-20 00:00:00,135.84999999999997,Female,51.0,1975-06-15 00:00:00,48.0,Web Designer I,Health,Mass Customer,N,Yes,15.0,33 Prentice Street,2300.0,NSW,9.0,2017-12-30,19.0
13871,55,1244,2017-12-11,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-08-24 00:00:00,1295.43,U,80.0,00:00:00,0.0,Financial Analyst,Financial Services,Mass Customer,N,Yes,0.0,3466 Truax Terrace,2127.0,NSW,8.0,2017-12-30,19.0
15770,21,3391,2017-12-11,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05 00:00:00,690.49,Male,93.0,1991-06-23 00:00:00,0.0,0,Manufacturing,Mass Customer,N,No,7.0,312 Swallow Place,3021.0,VIC,7.0,2017-12-30,19.0
16967,75,1477,2017-12-11,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2014-10-10 00:00:00,1010.02,U,42.0,00:00:00,0.0,Actuary,Financial Services,Mass Customer,N,Yes,0.0,472 Blaine Junction,2440.0,NSW,3.0,2017-12-30,19.0
17601,0,1440,2017-12-11,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1993-07-15 00:00:00,72.59999999999997,Female,19.0,1965-11-22 00:00:00,57.0,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12.0,8999 Elmside Pass,2749.0,NSW,9.0,2017-12-30,19.0
17745,60,2076,2017-12-11,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-04-10 00:00:00,217.51,Female,73.0,1969-06-03 00:00:00,54.0,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5.0,63832 Maple Wood Court,3172.0,VIC,9.0,2017-12-30,19.0
18488,28,2710,2017-12-11,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05 00:00:00,133.7800000000002,Male,77.0,1998-01-30 00:00:00,0.0,0,Retail,Mass Customer,N,No,2.0,86445 Bonner Junction,4660.0,QLD,3.0,2017-12-30,19.0
19517,58,3191,2017-12-11,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1998-12-17 00:00:00,771.12,Female,29.0,1959-07-08 00:00:00,64.0,Director of Sales,Financial Services,Affluent Customer,N,Yes,12.0,1 Jenifer Court,4280.0,QLD,4.0,2017-12-30,19.0
491,32,2676,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1994-07-12 00:00:00,431.33000000000004,Male,33.0,1957-01-21 00:00:00,66.0,Product Engineer,Retail,Mass Customer,N,Yes,12.0,1411 Jenifer Center,4670.0,QLD,3.0,2017-12-30,20.0
683,73,2095,2017-12-10,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00,1612.25,Female,69.0,1989-11-13 00:00:00,33.0,Account Executive,Manufacturing,Affluent Customer,N,No,8.0,158 Lindbergh Crossing,3136.0,VIC,9.0,2017-12-30,20.0
1791,3,2469,2017-12-10,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-29 00:00:00,1702.5499999999997,U,18.0,00:00:00,0.0,Accounting Assistant II,IT,Mass Customer,N,Yes,0.0,49 Talmadge Trail,2036.0,NSW,11.0,2017-12-30,20.0
5054,10,2843,2017-12-10,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2004-08-17 00:00:00,1103.43,Female,42.0,1968-04-20 00:00:00,55.0,Recruiter,Financial Services,Affluent Customer,N,Yes,5.0,37 Darwin Circle,2282.0,NSW,8.0,2017-12-30,20.0
5097,74,2642,2017-12-10,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28 00:00:00,812.44,U,36.0,00:00:00,0.0,VP Accounting,Financial Services,High Net Worth,N,No,0.0,3 Old Gate Hill,4106.0,QLD,5.0,2017-12-30,20.0
5690,36,1300,2017-12-10,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2011-05-09 00:00:00,437.46,Female,0.0,1991-03-10 00:00:00,32.0,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0,408 Grover Place,4165.0,QLD,9.0,2017-12-30,20.0
5824,12,2481,2017-12-10,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17 00:00:00,1069.5500000000002,Female,71.0,1979-01-20 00:00:00,44.0,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12.0,51800 Meadow Vale Point,3023.0,VIC,7.0,2017-12-30,20.0
6893,54,1343,2017-12-10,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21 00:00:00,1028.76,Male,67.0,1979-12-10 00:00:00,43.0,Dental Hygienist,Health,High Net Worth,N,No,5.0,09 Hagan Pass,3196.0,VIC,8.0,2017-12-30,20.0
6902,87,1481,2017-12-10,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25 00:00:00,471.6,Female,93.0,1976-06-26 00:00:00,47.0,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14.0,038 North Court,2333.0,NSW,3.0,2017-12-30,20.0
7046,69,1207,2017-12-10,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00,198.22000000000003,Female,30.0,1997-09-25 00:00:00,25.0,Engineer IV,Health,Mass Customer,N,No,1.0,22619 Schurz Street,2321.0,NSW,4.0,2017-12-30,20.0
8455,92,1730,2017-12-10,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05 00:00:00,155.6500000000001,Female,29.0,1985-12-21 00:00:00,37.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,20.0,752 Nevada Circle,2089.0,NSW,10.0,2017-12-30,20.0
8692,18,1310,2017-12-10,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10 00:00:00,459.46000000000015,Male,38.0,1986-12-20 00:00:00,36.0,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13.0,67727 Westerfield Hill,4164.0,QLD,9.0,2017-12-30,20.0
8884,91,2370,2017-12-10,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00,128.45999999999992,Female,35.0,1996-03-19 00:00:00,27.0,Analyst Programmer,Property,High Net Worth,N,No,7.0,89 Oak Hill,2508.0,NSW,10.0,2017-12-30,20.0
9122,14,2614,2017-12-10,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24 00:00:00,737.1700000000001,Male,65.0,1957-10-16 00:00:00,0.0,0,Retail,High Net Worth,N,No,18.0,93124 Monterey Plaza,3000.0,VIC,7.0,2017-12-30,20.0
9466,51,2137,2017-12-10,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10 00:00:00,802.26,Female,46.0,1971-06-22 00:00:00,52.0,Chemical Engineer,Manufacturing,Affluent Customer,N,No,5.0,549 Longview Terrace,4030.0,QLD,9.0,2017-12-30,20.0
9521,39,3379,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-09 00:00:00,1230.27,Female,51.0,1999-04-30 00:00:00,24.0,Food Chemist,Health,Mass Customer,N,Yes,2.0,00 Magdeline Way,3146.0,VIC,11.0,2017-12-30,20.0
11403,19,3226,2017-12-10,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08 00:00:00,4.8,Female,43.0,1973-03-29 00:00:00,0.0,0,Entertainment,Affluent Customer,N,No,11.0,97 Sunnyside Junction,3977.0,VIC,7.0,2017-12-30,20.0
12761,21,3303,2017-12-10,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-07-15 00:00:00,690.49,Male,51.0,1967-02-02 00:00:00,56.0,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0,5 Larry Terrace,3130.0,VIC,10.0,2017-12-30,20.0
12928,0,1493,2017-12-10,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23 00:00:00,110.80999999999995,Female,51.0,1987-08-12 00:00:00,36.0,Engineer II,Argiculture,High Net Worth,N,No,22.0,9 Sycamore Pass,2287.0,NSW,5.0,2017-12-30,20.0
13535,31,2540,2017-12-10,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2010-06-07 00:00:00,57.72999999999999,U,14.0,00:00:00,0.0,Executive Secretary,IT,Mass Customer,N,Yes,0.0,49 Sheridan Circle,2560.0,NSW,7.0,2017-12-30,20.0
13872,61,1244,2017-12-10,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2012-05-18 00:00:00,14.229999999999997,U,80.0,00:00:00,0.0,Financial Analyst,Financial Services,Mass Customer,N,Yes,0.0,3466 Truax Terrace,2127.0,NSW,8.0,2017-12-30,20.0
15500,27,3143,2017-12-10,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23 00:00:00,110.80999999999995,Female,0.0,1996-10-24 00:00:00,26.0,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5.0,332 Summerview Park,3000.0,VIC,8.0,2017-12-30,20.0
15671,94,2412,2017-12-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00,641.64,Female,77.0,1981-05-26 00:00:00,42.0,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8.0,881 Debs Center,4051.0,QLD,8.0,2017-12-30,20.0
15829,41,3120,2017-12-10,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,2014-07-28 00:00:00,104.24000000000001,Female,89.0,1979-02-04 00:00:00,44.0,Clinical Specialist,Health,Mass Customer,N,Yes,10.0,4 Shopko Circle,2196.0,NSW,5.0,2017-12-30,20.0
17732,91,3302,2017-12-10,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00,25.08999999999999,Male,17.0,1956-10-30 00:00:00,66.0,Compensation Analyst,Financial Services,Affluent Customer,N,No,19.0,6406 Parkside Hill,2017.0,NSW,9.0,2017-12-30,20.0
17903,96,2871,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-16 00:00:00,641.64,Male,49.0,1978-03-20 00:00:00,45.0,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15.0,60717 Farmco Center,2047.0,NSW,12.0,2017-12-30,20.0
17940,53,2541,2017-12-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2005-12-07 00:00:00,509.97,Male,17.0,2000-03-14 00:00:00,23.0,Software Engineer II,Financial Services,High Net Worth,N,Yes,2.0,6865 Duke Trail,2234.0,NSW,10.0,2017-12-30,20.0
19451,90,1554,2017-12-10,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2009-03-08 00:00:00,72.59999999999997,Male,83.0,1994-08-12 00:00:00,29.0,Assistant Manager,Retail,Affluent Customer,N,No,3.0,277 Maple Circle,2768.0,NSW,8.0,2017-12-30,20.0
727,94,3486,2017-12-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00,641.64,Male,67.0,1956-07-25 00:00:00,67.0,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18.0,8934 Havey Plaza,2548.0,NSW,8.0,2017-12-30,21.0
1400,19,3244,2017-12-09,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08 00:00:00,4.8,Female,24.0,1959-05-08 00:00:00,64.0,Systems Administrator I,Financial Services,Mass Customer,N,No,13.0,655 Chive Pass,3083.0,VIC,9.0,2017-12-30,21.0
2022,45,3462,2017-12-09,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28 00:00:00,745.94,Female,96.0,1957-03-03 00:00:00,66.0,Registered Nurse,Health,High Net Worth,N,No,17.0,785 Crest Line Hill,3634.0,VIC,1.0,2017-12-30,21.0
2060,82,2383,2017-12-09,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10 00:00:00,459.46000000000015,Female,34.0,1978-09-15 00:00:00,44.0,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,25925 Service Crossing,2147.0,NSW,9.0,2017-12-30,21.0
2414,7,2467,2017-12-09,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-08-17 00:00:00,745.94,Female,71.0,1975-07-15 00:00:00,48.0,Engineer III,Manufacturing,Affluent Customer,N,Yes,4.0,083 Farragut Avenue,2540.0,NSW,7.0,2017-12-30,21.0
2994,41,2072,2017-12-09,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,2007-12-11 00:00:00,104.24000000000001,Female,30.0,1960-04-20 00:00:00,63.0,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043.0,VIC,9.0,2017-12-30,21.0
3403,68,3201,2017-12-09,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1992-10-02 00:00:00,1592.19,Male,61.0,2000-03-31 00:00:00,23.0,Assistant Professor,Financial Services,Mass Customer,N,Yes,1.0,020 Bartillon Park,2767.0,NSW,8.0,2017-12-30,21.0
3556,0,2468,2017-12-09,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00,167.20999999999998,Male,51.0,1995-12-12 00:00:00,27.0,Marketing Assistant,Retail,High Net Worth,N,No,1.0,62052 Loomis Avenue,4014.0,QLD,8.0,2017-12-30,21.0
3942,74,1762,2017-12-09,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2014-10-10 00:00:00,827.1599999999999,Female,49.0,1978-04-30 00:00:00,45.0,Research Assistant II,Health,Mass Customer,N,Yes,18.0,636 Debs Circle,3039.0,VIC,9.0,2017-12-30,21.0
